300040,charly_western_quip_1,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_west_charly,
300041,charly_western_quip_2,1,50,10,0,,ui_default_white,ui_loot_operator_quip_west_charly,
300042,charly_western_quip_3,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_west_charly,
300043,charly_western_quip_4,0,50,10,0,,ui_default_white,ui_loot_operator_quip_west_charly,
300044,charly_western_quip_5,2,200,40,0,,ui_default_white,ui_loot_operator_quip_west_charly,
300045,charly_western_quip_6,2,200,40,0,,ui_default_white,ui_loot_operator_quip_west_charly,
300046,charly_western_quip_7,2,200,40,0,,ui_default_white,ui_loot_operator_quip_west_charly,
300047,charly_western_quip_8,3,500,100,3000,,ui_default_white,ui_loot_operator_quip_west_charly,
300048,charly_western_quip_9,3,500,100,1000,,ui_default_white,ui_loot_operator_quip_west_charly,
300049,charly_western_quip_10,4,1000,200,0,,ui_default_white,ui_loot_operator_quip_west_charly,
300050,alice_western_quip_1,1,50,10,4000,,ui_default_white,ui_loot_operator_quip_west_alice,
300051,alice_western_quip_2,1,50,10,0,,ui_default_white,ui_loot_operator_quip_west_alice,
300052,alice_western_quip_3,1,50,10,0,,ui_default_white,ui_loot_operator_quip_west_alice,
300053,alice_western_quip_4,1,50,10,0,,ui_default_white,ui_loot_operator_quip_west_alice,
300054,alice_western_quip_5,0,200,40,0,,ui_default_white,ui_loot_operator_quip_west_alice,
300055,alice_western_quip_6,2,200,40,6000,,ui_default_white,ui_loot_operator_quip_west_alice,
300056,alice_western_quip_7,3,200,40,2000,,ui_default_white,ui_loot_operator_quip_west_alice,
300057,alice_western_quip_8,3,500,100,1000,,ui_default_white,ui_loot_operator_quip_west_alice,
300058,alice_western_quip_9,3,500,100,0,,ui_default_white,ui_loot_operator_quip_west_alice,
300059,alice_western_quip_10,3,1000,200,1000,,ui_default_white,ui_loot_operator_quip_west_alice,
300060,syd_eastern_quip_1,3,50,10,6000,,ui_default_white,ui_loot_operator_quip_east_syd,
300061,syd_eastern_quip_2,3,50,10,2000,,ui_default_white,ui_loot_operator_quip_east_syd,
300062,syd_eastern_quip_3,1,50,10,0,,ui_default_white,ui_loot_operator_quip_east_syd,
300063,syd_eastern_quip_4,0,50,10,0,,ui_default_white,ui_loot_operator_quip_east_syd,
300064,syd_eastern_quip_5,3,200,40,5000,,ui_default_white,ui_loot_operator_quip_east_syd,
300065,syd_eastern_quip_6,2,200,40,0,,ui_default_white,ui_loot_operator_quip_east_syd,
300066,syd_eastern_quip_7,3,200,40,1000,,ui_default_white,ui_loot_operator_quip_east_syd,
300067,syd_eastern_quip_8,3,500,100,0,,ui_default_white,ui_loot_operator_quip_east_syd,
300068,syd_eastern_quip_9,3,500,100,0,,ui_default_white,ui_loot_operator_quip_east_syd,
300069,syd_eastern_quip_10,3,1000,200,1000,,ui_default_white,ui_loot_operator_quip_east_syd,
300070,bale_eastern_quip_1,3,50,10,6000,,ui_default_white,ui_loot_operator_quip_east_bale,
300071,bale_eastern_quip_2,0,50,10,0,,ui_default_white,ui_loot_operator_quip_east_bale,
300072,bale_eastern_quip_3,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_east_bale,
300073,bale_eastern_quip_4,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_east_bale,
300074,bale_eastern_quip_5,2,200,40,0,,ui_default_white,ui_loot_operator_quip_east_bale,
300075,bale_eastern_quip_6,3,200,40,3000,,ui_default_white,ui_loot_operator_quip_east_bale,
300076,bale_eastern_quip_7,2,200,40,0,,ui_default_white,ui_loot_operator_quip_east_bale,
300077,bale_eastern_quip_8,3,500,100,0,,ui_default_white,ui_loot_operator_quip_east_bale,
300078,bale_eastern_quip_9,3,500,100,3000,,ui_default_white,ui_loot_operator_quip_east_bale,
300079,bale_eastern_quip_10,3,1000,200,1000,,ui_default_white,ui_loot_operator_quip_east_bale,
300080,domino_western_quip_1,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_west_domino,
300081,domino_western_quip_2,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_west_domino,
300082,domino_western_quip_3,3,50,10,2000,,ui_default_white,ui_loot_operator_quip_west_domino,
300083,domino_western_quip_4,0,50,10,0,,ui_default_white,ui_loot_operator_quip_west_domino,
300084,domino_western_quip_5,2,200,40,3000,,ui_default_white,ui_loot_operator_quip_west_domino,
300085,domino_western_quip_6,2,200,40,0,,ui_default_white,ui_loot_operator_quip_west_domino,
300086,domino_western_quip_7,2,200,40,0,,ui_default_white,ui_loot_operator_quip_west_domino,
300087,domino_western_quip_8,3,500,100,0,,ui_default_white,ui_loot_operator_quip_west_domino,
300088,domino_western_quip_9,3,500,100,5000,,ui_default_white,ui_loot_operator_quip_west_domino,
300089,domino_western_quip_10,3,1000,200,6000,,ui_default_white,ui_loot_operator_quip_west_domino,
300090,otter_western_quip_1,1,50,10,2000,,ui_default_white,ui_loot_operator_quip_west_otter,
300091,otter_western_quip_2,1,50,10,0,,ui_default_white,ui_loot_operator_quip_west_otter,
300092,otter_western_quip_3,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_west_otter,
300093,otter_western_quip_4,1,50,10,0,,ui_default_white,ui_loot_operator_quip_west_otter,
300094,otter_western_quip_5,2,200,40,5000,,ui_default_white,ui_loot_operator_quip_west_otter,
300095,otter_western_quip_6,3,200,40,3000,,ui_default_white,ui_loot_operator_quip_west_otter,
300096,otter_western_quip_7,3,200,40,3000,,ui_default_white,ui_loot_operator_quip_west_otter,
300097,otter_western_quip_8,3,500,100,0,,ui_default_white,ui_loot_operator_quip_west_otter,
300098,otter_western_quip_9,0,500,100,0,,ui_default_white,ui_loot_operator_quip_west_otter,
300099,otter_western_quip_10,4,1000,200,0,,ui_default_white,ui_loot_operator_quip_west_otter,
300100,quin_western_quip_1,1,50,10,0,,ui_default_white,,
300101,quin_western_quip_2,1,50,10,0,,ui_default_white,,
300102,quin_western_quip_3,1,50,10,0,,ui_default_white,,
300103,quin_western_quip_4,1,50,10,0,,ui_default_white,,
300104,quin_western_quip_5,2,200,40,0,,ui_default_white,,
300105,quin_western_quip_6,2,200,40,0,,ui_default_white,,
300106,quin_western_quip_7,2,200,40,0,,ui_default_white,,
300107,quin_western_quip_8,3,500,100,0,,ui_default_white,,
300108,quin_western_quip_9,3,500,100,0,,ui_default_white,,
300109,quin_western_quip_10,4,1000,200,0,,ui_default_white,,
300110,kato_western_quip_1,1,50,10,0,,ui_default_white,,
300111,kato_western_quip_2,1,50,10,0,,ui_default_white,,
300112,kato_western_quip_3,1,50,10,0,,ui_default_white,,
300113,kato_western_quip_4,1,50,10,0,,ui_default_white,,
300114,kato_western_quip_5,2,200,40,0,,ui_default_white,,
300115,kato_western_quip_6,2,200,40,0,,ui_default_white,,
300116,kato_western_quip_7,2,200,40,0,,ui_default_white,,
300117,kato_western_quip_8,3,500,100,0,,ui_default_white,,
300118,kato_western_quip_9,3,500,100,0,,ui_default_white,,
300119,kato_western_quip_10,4,1000,200,0,,ui_default_white,,
300120,zedra_western_quip_1,1,50,10,0,,ui_default_white,ui_loot_operator_quip_west_mara,
300121,zedra_western_quip_2,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_west_mara,
300122,zedra_western_quip_3,3,50,10,5000,,ui_default_white,ui_loot_operator_quip_west_mara,
300123,zedra_western_quip_4,2,50,10,3000,,ui_default_white,ui_loot_operator_quip_west_mara,
300124,zedra_western_quip_5,2,200,40,0,,ui_default_white,ui_loot_operator_quip_west_mara,
300125,zedra_western_quip_6,2,200,40,0,,ui_default_white,ui_loot_operator_quip_west_mara,
300126,zedra_western_quip_7,2,200,40,0,,ui_default_white,ui_loot_operator_quip_west_mara,
300127,zedra_western_quip_8,3,500,100,6000,,ui_default_white,ui_loot_operator_quip_west_mara,
300128,zedra_western_quip_9,3,500,100,0,,ui_default_white,ui_loot_operator_quip_west_mara,
300129,zedra_western_quip_10,4,1000,200,0,,ui_default_white,ui_loot_operator_quip_west_mara,
300130,golem_western_quip_1,1,50,10,2000,,ui_default_white,ui_loot_operator_quip_west_golem,
300131,golem_western_quip_2,1,50,10,0,,ui_default_white,ui_loot_operator_quip_west_golem,
300132,golem_western_quip_3,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_west_golem,
300133,golem_western_quip_4,3,50,10,5000,,ui_default_white,ui_loot_operator_quip_west_golem,
300134,golem_western_quip_5,3,200,40,6000,,ui_default_white,ui_loot_operator_quip_west_golem,
300135,golem_western_quip_6,3,200,40,1000,,ui_default_white,ui_loot_operator_quip_west_golem,
300136,golem_western_quip_7,2,200,40,0,,ui_default_white,ui_loot_operator_quip_west_golem,
300137,golem_western_quip_8,0,500,100,0,,ui_default_white,ui_loot_operator_quip_west_golem,
300138,golem_western_quip_9,3,500,100,3000,,ui_default_white,ui_loot_operator_quip_west_golem,
300139,golem_western_quip_10,3,1000,200,1000,,ui_default_white,ui_loot_operator_quip_west_golem,
300140,farah_western_quip_1,1,50,10,0,,ui_default_white,,
300141,farah_western_quip_2,1,50,10,0,,ui_default_white,,
300142,farah_western_quip_3,1,50,10,0,,ui_default_white,,
300143,farah_western_quip_4,1,50,10,0,,ui_default_white,,
300144,farah_western_quip_5,2,200,40,0,,ui_default_white,,
300145,farah_western_quip_6,2,200,40,0,,ui_default_white,,
300146,farah_western_quip_7,2,200,40,0,,ui_default_white,,
300147,farah_western_quip_8,3,500,100,0,,ui_default_white,,
300148,farah_western_quip_9,3,500,100,0,,ui_default_white,,
300149,farah_western_quip_10,4,1000,200,0,,ui_default_white,,
300150,ghost_western_quip_1,1,50,10,2000,,ui_default_white,ui_loot_operator_quip_west_ghost,
300151,ghost_western_quip_2,3,50,10,2000,,ui_default_white,ui_loot_operator_quip_west_ghost,
300152,ghost_western_quip_3,3,50,10,2000,,ui_default_white,ui_loot_operator_quip_west_ghost,
300153,ghost_western_quip_4,3,50,10,2000,,ui_default_white,ui_loot_operator_quip_west_ghost,
300154,ghost_western_quip_5,3,200,40,3000,,ui_default_white,ui_loot_operator_quip_west_ghost,
300155,ghost_western_quip_6,3,200,40,6000,,ui_default_white,ui_loot_operator_quip_west_ghost,
300156,ghost_western_quip_7,3,200,40,5000,,ui_default_white,ui_loot_operator_quip_west_ghost,
300157,ghost_western_quip_8,3,500,100,6000,,ui_default_white,ui_loot_operator_quip_west_ghost,
300158,ghost_western_quip_9,3,500,100,0,,ui_default_white,ui_loot_operator_quip_west_ghost,
300159,ghost_western_quip_10,4,1000,200,0,,ui_default_white,ui_loot_operator_quip_west_ghost,
300160,lynch_western_quip_1,1,50,10,0,,ui_default_white,,
300161,lynch_western_quip_2,1,50,10,0,,ui_default_white,,
300162,lynch_western_quip_3,1,50,10,0,,ui_default_white,,
300163,lynch_western_quip_4,1,50,10,0,,ui_default_white,,
300164,lynch_western_quip_5,2,200,40,0,,ui_default_white,,
300165,lynch_western_quip_6,2,200,40,0,,ui_default_white,,
300166,lynch_western_quip_7,2,200,40,0,,ui_default_white,,
300167,lynch_western_quip_8,3,500,100,0,,ui_default_white,,
300168,lynch_western_quip_9,3,500,100,0,,ui_default_white,,
300169,lynch_western_quip_10,4,1000,200,0,,ui_default_white,,
300170,hooper_western_quip_1,1,50,10,0,,ui_default_white,,
300171,hooper_western_quip_2,1,50,10,0,,ui_default_white,,
300172,hooper_western_quip_3,1,50,10,0,,ui_default_white,,
300173,hooper_western_quip_4,1,50,10,0,,ui_default_white,,
300174,hooper_western_quip_5,2,200,40,0,,ui_default_white,,
300175,hooper_western_quip_6,2,200,40,0,,ui_default_white,,
300176,hooper_western_quip_7,2,200,40,0,,ui_default_white,,
300177,hooper_western_quip_8,3,500,100,0,,ui_default_white,,
300178,hooper_western_quip_9,3,500,100,0,,ui_default_white,,
300179,hooper_western_quip_10,4,1000,200,0,,ui_default_white,,
300180,stohli_eastern_quip_1,1,50,10,0,,ui_default_white,,
300181,stohli_eastern_quip_2,1,50,10,0,,ui_default_white,,
300182,stohli_eastern_quip_3,1,50,10,0,,ui_default_white,,
300183,stohli_eastern_quip_4,1,50,10,0,,ui_default_white,,
300184,stohli_eastern_quip_5,2,200,40,0,,ui_default_white,,
300185,stohli_eastern_quip_6,2,200,40,0,,ui_default_white,,
300186,stohli_eastern_quip_7,2,200,40,0,,ui_default_white,,
300187,stohli_eastern_quip_8,3,500,100,0,,ui_default_white,,
300188,stohli_eastern_quip_9,3,500,100,0,,ui_default_white,,
300189,stohli_eastern_quip_10,4,1000,200,0,,ui_default_white,,
300190,rodion_eastern_quip_1,0,50,10,0,,ui_default_white,ui_loot_operator_quip_east_rodion,
300191,rodion_eastern_quip_2,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_east_rodion,
300192,rodion_eastern_quip_3,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_east_rodion,
300193,rodion_eastern_quip_4,3,50,10,5000,,ui_default_white,ui_loot_operator_quip_east_rodion,
300194,rodion_eastern_quip_5,2,200,40,0,,ui_default_white,ui_loot_operator_quip_east_rodion,
300195,rodion_eastern_quip_6,2,200,40,3000,,ui_default_white,ui_loot_operator_quip_east_rodion,
300196,rodion_eastern_quip_7,3,200,40,5000,,ui_default_white,ui_loot_operator_quip_east_rodion,
300197,rodion_eastern_quip_8,3,500,100,0,,ui_default_white,ui_loot_operator_quip_east_rodion,
300198,rodion_eastern_quip_9,3,500,100,2000,,ui_default_white,ui_loot_operator_quip_east_rodion,
300199,rodion_eastern_quip_10,4,1000,200,4000,,ui_default_white,ui_loot_operator_quip_east_rodion,
300200,trigg_eastern_quip_1,1,50,10,0,,ui_default_white,,
300201,trigg_eastern_quip_2,1,50,10,0,,ui_default_white,,
300202,trigg_eastern_quip_3,1,50,10,0,,ui_default_white,,
300203,trigg_eastern_quip_4,1,50,10,0,,ui_default_white,,
300204,trigg_eastern_quip_5,2,200,40,0,,ui_default_white,,
300205,trigg_eastern_quip_6,2,200,40,0,,ui_default_white,,
300206,trigg_eastern_quip_7,2,200,40,0,,ui_default_white,,
300207,trigg_eastern_quip_8,3,500,100,0,,ui_default_white,,
300208,trigg_eastern_quip_9,3,500,100,0,,ui_default_white,,
300209,trigg_eastern_quip_10,4,1000,200,0,,ui_default_white,,
300210,grinch_eastern_quip_1,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_east_grinch,
300211,grinch_eastern_quip_2,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_east_grinch,
300212,grinch_eastern_quip_3,1,50,10,0,,ui_default_white,ui_loot_operator_quip_east_grinch,
300213,grinch_eastern_quip_4,3,50,10,6000,,ui_default_white,ui_loot_operator_quip_east_grinch,
300214,grinch_eastern_quip_5,3,200,40,2000,,ui_default_white,ui_loot_operator_quip_east_grinch,
300215,grinch_eastern_quip_6,0,200,40,0,,ui_default_white,ui_loot_operator_quip_east_grinch,
300216,grinch_eastern_quip_7,2,200,40,0,,ui_default_white,ui_loot_operator_quip_east_grinch,
300217,grinch_eastern_quip_8,3,500,100,0,,ui_default_white,ui_loot_operator_quip_east_grinch,
300218,grinch_eastern_quip_9,3,500,100,5000,,ui_default_white,ui_loot_operator_quip_east_grinch,
300219,grinch_eastern_quip_10,4,1000,200,0,,ui_default_white,ui_loot_operator_quip_east_grinch,
300220,iskra_eastern_quip_1,1,50,10,0,,ui_default_white,ui_loot_operator_quip_east_iskra,
300221,iskra_eastern_quip_2,3,50,10,4000,,ui_default_white,ui_loot_operator_quip_east_iskra,
300222,iskra_eastern_quip_3,1,50,10,0,,ui_default_white,ui_loot_operator_quip_east_iskra,
300223,iskra_eastern_quip_4,1,50,10,0,,ui_default_white,ui_loot_operator_quip_east_iskra,
300224,iskra_eastern_quip_5,3,200,40,6000,,ui_default_white,ui_loot_operator_quip_east_iskra,
300225,iskra_eastern_quip_6,3,200,40,3000,,ui_default_white,ui_loot_operator_quip_east_iskra,
300226,iskra_eastern_quip_7,2,200,40,0,,ui_default_white,ui_loot_operator_quip_east_iskra,
300227,iskra_eastern_quip_8,3,500,100,0,,ui_default_white,ui_loot_operator_quip_east_iskra,
300228,iskra_eastern_quip_9,3,500,100,5000,,ui_default_white,ui_loot_operator_quip_east_iskra,
300229,iskra_eastern_quip_10,4,1000,200,0,,ui_default_white,ui_loot_operator_quip_east_iskra,
300230,yegor_eastern_quip_1,0,50,10,0,,ui_default_white,ui_loot_operator_quip_east_yegor,
300231,yegor_eastern_quip_2,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_east_yegor,
300232,yegor_eastern_quip_3,1,50,10,0,,ui_default_white,ui_loot_operator_quip_east_yegor,
300233,yegor_eastern_quip_4,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_east_yegor,
300234,yegor_eastern_quip_5,2,200,40,2000,,ui_default_white,ui_loot_operator_quip_east_yegor,
300235,yegor_eastern_quip_6,3,200,40,5000,,ui_default_white,ui_loot_operator_quip_east_yegor,
300236,yegor_eastern_quip_7,2,200,40,3000,,ui_default_white,ui_loot_operator_quip_east_yegor,
300237,yegor_eastern_quip_8,3,500,100,0,,ui_default_white,ui_loot_operator_quip_east_yegor,
300238,yegor_eastern_quip_9,3,500,100,0,,ui_default_white,ui_loot_operator_quip_east_yegor,
300239,yegor_eastern_quip_10,3,1000,200,2000,,ui_default_white,ui_loot_operator_quip_east_yegor,
300240,kreuger_eastern_quip_1,0,50,10,0,,ui_default_white,ui_loot_operator_quip_east_kreuger,
300241,kreuger_eastern_quip_2,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_east_kreuger,
300242,kreuger_eastern_quip_3,1,50,10,0,,ui_default_white,ui_loot_operator_quip_east_kreuger,
300243,kreuger_eastern_quip_4,1,50,10,0,,ui_default_white,ui_loot_operator_quip_east_kreuger,
300244,kreuger_eastern_quip_5,3,200,40,4000,,ui_default_white,ui_loot_operator_quip_east_kreuger,
300245,kreuger_eastern_quip_6,3,200,40,2000,,ui_default_white,ui_loot_operator_quip_east_kreuger,
300246,kreuger_eastern_quip_7,3,200,40,5000,,ui_default_white,ui_loot_operator_quip_east_kreuger,
300247,kreuger_eastern_quip_8,3,500,100,3000,,ui_default_white,ui_loot_operator_quip_east_kreuger,
300248,kreuger_eastern_quip_9,3,500,100,1000,,ui_default_white,ui_loot_operator_quip_east_kreuger,
300249,kreuger_eastern_quip_10,4,1000,200,0,,ui_default_white,ui_loot_operator_quip_east_kreuger,
300250,dingo_eastern_quip_1,1,50,10,0,,ui_default_white,,
300251,dingo_eastern_quip_2,1,50,10,0,,ui_default_white,,
300252,dingo_eastern_quip_3,1,50,10,0,,ui_default_white,,
300253,dingo_eastern_quip_4,1,50,10,0,,ui_default_white,,
300254,dingo_eastern_quip_5,2,200,40,0,,ui_default_white,,
300255,dingo_eastern_quip_6,2,200,40,0,,ui_default_white,,
300256,dingo_eastern_quip_7,2,200,40,0,,ui_default_white,,
300257,dingo_eastern_quip_8,3,500,100,0,,ui_default_white,,
300258,dingo_eastern_quip_9,3,500,100,0,,ui_default_white,,
300259,dingo_eastern_quip_10,4,1000,200,0,,ui_default_white,,
300260,azur_eastern_quip_1,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_east_azur,
300261,azur_eastern_quip_2,3,50,10,2000,,ui_default_white,ui_loot_operator_quip_east_azur,
300262,azur_eastern_quip_3,3,50,10,5000,,ui_default_white,ui_loot_operator_quip_east_azur,
300263,azur_eastern_quip_4,1,50,10,0,,ui_default_white,ui_loot_operator_quip_east_azur,
300264,azur_eastern_quip_5,0,200,40,0,,ui_default_white,ui_loot_operator_quip_east_azur,
300265,azur_eastern_quip_6,3,200,40,2000,,ui_default_white,ui_loot_operator_quip_east_azur,
300266,azur_eastern_quip_7,2,200,40,0,,ui_default_white,ui_loot_operator_quip_east_azur,
300267,azur_eastern_quip_8,3,500,100,0,,ui_default_white,ui_loot_operator_quip_east_azur,
300268,azur_eastern_quip_9,3,500,100,4000,,ui_default_white,ui_loot_operator_quip_east_azur,
300269,azur_eastern_quip_10,3,1000,200,1000,,ui_default_white,ui_loot_operator_quip_east_azur,
300270,yolandi_eastern_quip_1,1,50,10,0,,ui_default_white,,
300271,yolandi_eastern_quip_2,1,50,10,0,,ui_default_white,,
300272,yolandi_eastern_quip_3,1,50,10,0,,ui_default_white,,
300273,yolandi_eastern_quip_4,1,50,10,0,,ui_default_white,,
300274,yolandi_eastern_quip_5,2,200,40,0,,ui_default_white,,
300275,yolandi_eastern_quip_6,2,200,40,0,,ui_default_white,,
300276,yolandi_eastern_quip_7,2,200,40,0,,ui_default_white,,
300277,yolandi_eastern_quip_8,3,500,100,0,,ui_default_white,,
300278,yolandi_eastern_quip_9,3,500,100,0,,ui_default_white,,
300279,yolandi_eastern_quip_10,4,1000,200,0,,ui_default_white,,
300280,zane_eastern_quip_1,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_east_zane,
300281,zane_eastern_quip_2,1,50,10,2000,,ui_default_white,ui_loot_operator_quip_east_zane,
300282,zane_eastern_quip_3,1,50,10,0,,ui_default_white,ui_loot_operator_quip_east_zane,
300283,zane_eastern_quip_4,3,50,10,2000,,ui_default_white,ui_loot_operator_quip_east_zane,
300284,zane_eastern_quip_5,2,200,40,0,,ui_default_white,ui_loot_operator_quip_east_zane,
300285,zane_eastern_quip_6,3,200,40,4001,,ui_default_white,ui_loot_operator_quip_east_zane,
300286,zane_eastern_quip_7,3,200,40,6000,,ui_default_white,ui_loot_operator_quip_east_zane,
300287,zane_eastern_quip_8,3,500,100,4001,,ui_default_white,ui_loot_operator_quip_east_zane,
300288,zane_eastern_quip_9,3,500,100,3000,,ui_default_white,ui_loot_operator_quip_east_zane,
300289,zane_eastern_quip_10,3,1000,200,5000,,ui_default_white,ui_loot_operator_quip_east_zane,
300290,minotavr_eastern_quip_1,0,50,10,0,,ui_default_white,ui_loot_operator_quip_east_minotaur,
300291,minotavr_eastern_quip_2,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_east_minotaur,
300292,minotavr_eastern_quip_3,3,50,10,2000,,ui_default_white,ui_loot_operator_quip_east_minotaur,
300293,minotavr_eastern_quip_4,3,50,10,4001,,ui_default_white,ui_loot_operator_quip_east_minotaur,
300294,minotavr_eastern_quip_5,2,200,40,0,,ui_default_white,ui_loot_operator_quip_east_minotaur,
300295,minotavr_eastern_quip_6,2,200,40,0,,ui_default_white,ui_loot_operator_quip_east_minotaur,
300296,minotavr_eastern_quip_7,3,200,40,2000,,ui_default_white,ui_loot_operator_quip_east_minotaur,
300297,minotavr_eastern_quip_8,3,500,100,0,,ui_default_white,ui_loot_operator_quip_east_minotaur,
300298,minotavr_eastern_quip_9,3,500,100,1000,,ui_default_white,ui_loot_operator_quip_east_minotaur,
300299,minotavr_eastern_quip_10,4,1000,200,6000,,ui_default_white,ui_loot_operator_quip_east_minotaur,
300300,raines_western_quip_1,1,50,10,2000,,ui_default_white,ui_loot_operator_quip_west_raines,
300301,raines_western_quip_2,3,50,10,3000,,ui_default_white,ui_loot_operator_quip_west_raines,
300302,raines_western_quip_3,1,50,10,0,,ui_default_white,ui_loot_operator_quip_west_raines,
300303,raines_western_quip_4,3,50,10,1000,,ui_default_white,ui_loot_operator_quip_west_raines,
300304,raines_western_quip_5,2,200,40,0,,ui_default_white,ui_loot_operator_quip_west_raines,
300305,raines_western_quip_6,2,200,40,4000,,ui_default_white,ui_loot_operator_quip_west_raines,
300306,raines_western_quip_7,0,200,40,0,,ui_default_white,ui_loot_operator_quip_west_raines,
300307,raines_western_quip_8,3,500,100,2000,,ui_default_white,ui_loot_operator_quip_west_raines,
300308,raines_western_quip_9,3,500,100,0,,ui_default_white,ui_loot_operator_quip_west_raines,
300309,raines_western_quip_10,3,1000,200,6000,,ui_default_white,ui_loot_operator_quip_west_raines,
