10141,gripangsmg_papa90,0,0,0,0,,,,,,
10142,gripanglmg,0,0,0,0,,,,,,
10143,gripangdmr,0,0,0,0,,,,,,
10144,gripangshtgn,0,0,0,0,,,,,,
10145,gripang_akilo47,0,0,0,0,,,,,,
10146,gripang_romeo870,0,0,0,0,,,,,,
10147,gripang_charlie725,0,0,0,0,,,,,,
10148,gripangpro,0,0,0,0,,,,,,
10149,gripangpro_papa90,0,0,0,0,,,,,,
10150,gripangpro_romeo870,0,0,0,0,,,,,,
10151,gripangpro_charlie725,0,0,0,0,,,,,,
10152,gripangpro_akilo47,0,0,0,0,,,,,,
10153,gripcust,0,0,0,0,,,,,,
10154,gripcust_augolf,0,0,0,0,,,,,,
10155,gripcust_mike1911,0,0,0,0,,,,,,
10156,gripcust_romeo870,0,0,0,0,,,,,,
10157,gripcust_dpapa12,0,0,0,0,,,,,,
10158,gripside_oscar12,0,0,0,0,,,,,,
10159,gripside_pkilo,0,0,0,0,,,,,,
10160,bipodgrip,0,0,0,0,,,,,,
10161,gripcust2,0,0,0,0,,,,,,
10162,gripcust2_romeo870,0,0,0,0,,,,,,
10163,bipod,0,0,0,0,,,,,,
10164,bipodlmg,0,0,0,0,,,,,,
10165,bipoddmr,0,0,0,0,,,,,,
10166,bipodsnpr,0,0,0,0,,,,,,
10167,bipod_delta,0,0,0,0,,,,,,
10168,bipod_akilo47,0,0,0,0,,,,,,
10169,bipod_falpha,0,0,0,0,,,,,,
10170,bipod_falima,0,0,0,0,,,,,,
10171,bipod_kilo98,0,0,0,0,,,,,,
10172,bipod_kilo121,0,0,0,0,,,,,,
10173,bipod_pkilo,0,0,0,0,,,,,,
10174,bipod_lima86,0,0,0,0,,,,,,
10175,bipod_mgolf34,0,0,0,0,,,,,,
10176,bipod_hdromeo,0,0,0,0,,,,,,
10177,gl,0,0,0,0,,,,,,
10178,ub_mike203,0,0,0,0,,,,,,
10179,ub_golf25,0,0,0,0,,,,,,
10180,ub_echo,0,0,0,0,,,,,,
10181,glsmoke,0,0,0,0,,,,,,
10182,ub_golf25_smoke,0,0,0,0,,,,,,
10183,glgas,0,0,0,0,,,,,,
10184,ub_golf25_gas,0,0,0,0,,,,,,
10185,glconc,0,0,0,0,,,,,,
10186,ub_golf25_conc,0,0,0,0,,,,,,
10187,akimbo,0,0,0,0,,,,,,
10188,akimbo_mpapa7,0,0,0,0,,,,,,
10189,akimbo_papa320,0,0,0,0,,,,,,
10190,akimbo_cpapa,0,0,0,0,,,,,,
10191,akimbo_mike1911,0,0,0,0,,,,,,
10192,akimbo_golf21,0,0,0,0,,,,,,
10193,akimbo_decho,0,0,0,0,,,,,,
10194,fmj,0,0,0,0,,,,,,
10195,fmj_small,0,0,0,0,,,,,,
10196,fmj_medium,0,0,0,0,,,,,,
10197,fmj_large,0,0,0,0,,,,,,
10198,fmj_dmr,0,0,0,0,,,,,,
10199,fmj_sniper,0,0,0,0,,,,,,
10200,xmags,0,0,0,0,,,,,,
10201,xmagslmg,0,0,0,0,,,,,,
10202,xmags_akilo47,0,0,0,0,,,,,,
10203,xmags_asierra12,0,0,0,0,,,,,,
10204,xmags_falima,0,0,0,0,,,,,,
10205,xmags_falpha,0,0,0,0,,,,,,
10206,xmags_mcharlie,0,0,0,0,,,,,,
10207,xmags_mike4,0,0,0,0,,,,,,
10208,xmags_scharlie,0,0,0,0,,,,,,
10209,xmags_augolf,0,0,0,0,,,,,,
10210,xmags_beta,0,0,0,0,,,,,,
10211,xmags_mpapa5,0,0,0,0,,,,,,
10212,xmags_mpapa7,0,0,0,0,,,,,,
10213,xmags_papa90,0,0,0,0,,,,,,
10214,xmags_victor,0,0,0,0,,,,,,
10215,xmags_kilo121,0,0,0,0,,,,,,
10216,xmags_mgolf34,0,0,0,0,,,,,,
10217,xmags_pkilo,0,0,0,0,,,,,,
10218,xmags_oscar12,0,0,0,0,,,,,,
10219,xmags_kilo98,0,0,0,0,,,,,,
10220,xmags_mike14,0,0,0,0,,,,,,
10221,xmags_alpha50,0,0,0,0,,,,,,
10222,xmags_hdromeo,0,0,0,0,,,,,,
10223,xmags_delta,0,0,0,0,,,,,,
10224,xmags_awhiskey,0,0,0,0,,,,,,
10225,xmags_decho,0,0,0,0,,,,,,
10226,xmags_golf21,0,0,0,0,,,,,,
10227,xmags_mike1911,0,0,0,0,,,,,,
10228,xmags_papa320,0,0,0,0,,,,,,
10229,drums,0,0,0,0,,,,,,
10230,drums_akilo47,0,0,0,0,,,,,,
10231,drums_kilo433,0,0,0,0,,,,,,
10232,drums_augolf,0,0,0,0,,,,,,
10233,drums_mpapa5,0,0,0,0,,,,,,
10234,drums_mpapa7,0,0,0,0,,,,,,
10235,drums_papa90,0,0,0,0,,,,,,
10236,drums_lima86,0,0,0,0,,,,,,
10237,drums_oscar12,0,0,0,0,,,,,,
10238,drums_kilo121,0,0,0,0,,,,,,
10239,drums_mgolf34,0,0,0,0,,,,,,
10240,drums_pkilo,0,0,0,0,,,,,,
10241,vertmags,0,0,0,0,,,,,,
10242,vertmags_beta,0,0,0,0,,,,,,
10243,laser,0,0,0,0,,,,,,
10244,laser_bar,0,0,0,0,,,,,,
10245,lasersmg,0,0,0,0,,,,,,
10246,laserpstl,0,0,0,0,,,,,,
10247,lasershtgn,0,0,0,0,,,,,,
10248,laserir,0,0,0,0,,,,,,
10249,laserir_bar,0,0,0,0,,,,,,
10250,laserirsmg,0,0,0,0,,,,,,
10251,laserirpstl,0,0,0,0,,,,,,
10252,laserirshtgn,0,0,0,0,,,,,,
10253,laserrange,0,0,0,0,,,,,,
10254,laserrange_bar,0,0,0,0,,,,,,
10255,laserrange_pstl,0,0,0,0,,,,,,
10256,laserrange_smg,0,0,0,0,,,,,,
10257,laserrange_kilo433,0,0,0,0,,,,,,
10258,laserbalanced,0,0,0,0,,,,,,
10259,laserbalanced_bar,0,0,0,0,,,,,,
10260,laserbalanced_pstl,0,0,0,0,,,,,,
10261,laserbalanced_smg,0,0,0,0,,,,,,
10262,lasermicbalanced,0,0,0,0,,,,,,
10263,stockl,0,0,0,0,,,,,,
10264,stocksmg_akilo47,0,0,0,0,,,,,,
10265,stockl_asierra12,0,0,0,0,,,,,,
10266,stockl_falima,0,0,0,0,,,,,,
10267,stockl_falpha,0,0,0,0,,,,,,
10268,stockl_mcharlie,0,0,0,0,,,,,,
10269,stockl_mike4,0,0,0,0,,,,,,
10270,stockl_scharlie,0,0,0,0,,,,,,
10271,stockl_augolf,0,0,0,0,,,,,,
10272,stockl_beta,0,0,0,0,,,,,,
10273,stockl_mpapa5,0,0,0,0,,,,,,
10274,stockl_mpapa7,0,0,0,0,,,,,,
10275,stockl_papa90,0,0,0,0,,,,,,
10276,stockl_lima86,0,0,0,0,,,,,,
10277,stockl_mgolf34,0,0,0,0,,,,,,
10278,stockl_dpapa12,0,0,0,0,,,,,,
10279,stockl_oscar12,0,0,0,0,,,,,,
10280,stockl_romeo870,0,0,0,0,,,,,,
10281,stockl_kilo98,0,0,0,0,,,,,,
10282,stockl_mike14,0,0,0,0,,,,,,
10283,stockl_sbeta,0,0,0,0,,,,,,
10284,stockl_alpha50,0,0,0,0,,,,,,
10285,stockl_delta,0,0,0,0,,,,,,
10286,stockl_hdromeo,0,0,0,0,,,,,,
10287,stockl_awhiskey,0,0,0,0,,,,,,
10288,stockl_pkilo,0,0,0,0,,,,,,
10289,stockl_crossbow,0,0,0,0,,,,,,
10290,stockl_charlie725,0,0,0,0,,,,,,
10291,stockh,0,0,0,0,,,,,,
10292,stocklmg_akilo47,0,0,0,0,,,,,,
10293,stockh_asierra12,0,0,0,0,,,,,,
10294,stockh_falpha,0,0,0,0,,,,,,
10295,stockh_kilo433,0,0,0,0,,,,,,
10296,stockh_mcharlie,0,0,0,0,,,,,,
10297,stockh_mike4,0,0,0,0,,,,,,
10298,stockh_scharlie,0,0,0,0,,,,,,
10299,stockh_augolf,0,0,0,0,,,,,,
10300,stockh_beta,0,0,0,0,,,,,,
10301,stockh_mpapa5,0,0,0,0,,,,,,
10302,stockh_mpapa7,0,0,0,0,,,,,,
10303,stockh_papa90,0,0,0,0,,,,,,
10304,stockh_victor,0,0,0,0,,,,,,
10305,stockh_lima86,0,0,0,0,,,,,,
10306,stockh_mgolf34,0,0,0,0,,,,,,
10307,stockh_pkilo,0,0,0,0,,,,,,
10308,stockh_charlie725,0,0,0,0,,,,,,
10309,stockh_dpapa12,0,0,0,0,,,,,,
10310,stockh_oscar12,0,0,0,0,,,,,,
10311,stockh_romeo870,0,0,0,0,,,,,,
10312,stockh_kilo98,0,0,0,0,,,,,,
10313,stockh_mike14,0,0,0,0,,,,,,
10314,stockh_sbeta,0,0,0,0,,,,,,
10315,stockh_alpha50,0,0,0,0,,,,,,
10316,stockh_delta,0,0,0,0,,,,,,
10317,stockh_hdromeo,0,0,0,0,,,,,,
10318,stockh_awhiskey,0,0,0,0,,,,,,
10319,stockh_crossbow,0,0,0,0,,,,,,
10320,stocks,0,0,0,0,,,,,,
10321,stocks_asierra12,0,0,0,0,,,,,,
10322,stocks_falpha,0,0,0,0,,,,,,
10323,stocks_mcharlie,0,0,0,0,,,,,,
10324,stocks_mike4,0,0,0,0,,,,,,
10325,stocks_augolf,0,0,0,0,,,,,,
10326,stocks_beta,0,0,0,0,,,,,,
10327,stocks_mpapa5,0,0,0,0,,,,,,
10328,stocks_mpapa7,0,0,0,0,,,,,,
10329,stocks_papa90,0,0,0,0,,,,,,
10330,stocks_mgolf34,0,0,0,0,,,,,,
10331,stocks_pkilo,0,0,0,0,,,,,,
10332,stocks_charlie725,0,0,0,0,,,,,,
10333,stocks_oscar12,0,0,0,0,,,,,,
10334,stocks_romeo870,0,0,0,0,,,,,,
10335,stocks_alpha50,0,0,0,0,,,,,,
10336,stocks_delta,0,0,0,0,,,,,,
10337,stocks_hdromeo,0,0,0,0,,,,,,
10338,stocks_awhiskey,0,0,0,0,,,,,,
10339,stocks_crossbow,0,0,0,0,,,,,,
10340,stockno,0,0,0,0,,,,,,
10341,stockno_akilo47,0,0,0,0,,,,,,
10342,stockno_mcharlie,0,0,0,0,,,,,,
10343,stockno_kilo121,0,0,0,0,,,,,,
10344,stockno_mgolf34,0,0,0,0,,,,,,
10345,stockno_pkilo,0,0,0,0,,,,,,
10346,stockno_romeo870,0,0,0,0,,,,,,
10347,stockno_charlie725,0,0,0,0,,,,,,
10348,stockno_oscar12,0,0,0,0,,,,,,
10349,stockno_mpapa7,0,0,0,0,,,,,,
10350,stockno_crossbow,0,0,0,0,,,,,,
10351,stockno_victor,0,0,0,0,,,,,,
10352,stockfold,0,0,0,0,,,,,,
10353,stockfold_akilo47,0,0,0,0,,,,,,
10354,stockcust,0,0,0,0,,,,,,
10355,stockcust_akilo47,0,0,0,0,,,,,,
10356,stockcust_scharlie,0,0,0,0,,,,,,
10357,stockcust_lima86,0,0,0,0,,,,,,
10358,stockcust_dpapa12,0,0,0,0,,,,,,
10359,stock_cpapa,0,0,0,0,,,,,,
10360,stock_golf21,0,0,0,0,,,,,,
10361,stockcqb_kilo98,0,0,0,0,,,,,,
10362,stockcqb_mike14,0,0,0,0,,,,,,
10363,stockcqb_sbeta,0,0,0,0,,,,,,
10364,bolt,0,0,0,0,,,,,,
10365,calsmg,0,0,0,0,,,,,,
10366,calsmg_akilo47,0,0,0,0,,,,,,
10367,calsmgdrums,0,0,0,0,,,,,,
10368,calsmgdrums_akilo47,0,0,0,0,,,,,,
10369,calar,0,0,0,0,,,,,,
10370,calar_augolf,0,0,0,0,,,,,,
10371,calsnpr,0,0,0,0,,,,,,
10372,calsnpr_asierra12,0,0,0,0,,,,,,
10373,caldmr_scharlie,0,0,0,0,,,,,,
10374,calcust_762_oscar12,0,0,0,0,,,,,,
10375,calcust_mike4_50,0,0,0,0,,,,,,
10376,calcust_mpapa5,0,0,0,0,,,,,,
10377,calcust,0,0,0,0,,,,,,
10378,buck_cpapa,0,0,0,0,,,,,,
10379,cutshells_romeo870,0,0,0,0,,,,,,
10380,slugs_charlie725,0,0,0,0,,,,,,
10381,slugs_dpapa12,0,0,0,0,,,,,,
10382,boltcarbon_crossbow,0,0,0,0,,,,,,
10383,calcust2,0,0,0,0,,,,,,
10384,boltfire_crossbow,0,0,0,0,,,,,,
10385,barlong,0,0,0,0,,,,,,
10386,barlmg_akilo47,0,0,0,0,,,,,,
10387,barlong_asierra12,0,0,0,0,,,,,,
10388,barlong_falima,0,0,0,0,,,,,,
10389,barlong_falpha,0,0,0,0,,,,,,
10390,barlong_kilo433,0,0,0,0,,,,,,
10391,barlong_mcharlie,0,0,0,0,,,,,,
10392,barlong_scharlie,0,0,0,0,,,,,,
10393,barlmg_augolf,0,0,0,0,,,,,,
10394,barlmg_beta,0,0,0,0,,,,,,
10395,barlong_mpapa5,0,0,0,0,,,,,,
10396,barlong_papa90,0,0,0,0,,,,,,
10397,barlong_kilo121,0,0,0,0,,,,,,
10398,barlong_mgolf34,0,0,0,0,,,,,,
10399,barlong_pkilo,0,0,0,0,,,,,,
10400,barlong_charlie725,0,0,0,0,,,,,,
10401,barlong_oscar12,0,0,0,0,,,,,,
10402,barlong_romeo870,0,0,0,0,,,,,,
10403,barlong_kilo98,0,0,0,0,,,,,,
10404,barlong_mike14,0,0,0,0,,,,,,
10405,barlong_sbeta,0,0,0,0,,,,,,
10406,barlong_alpha50,0,0,0,0,,,,,,
10407,barlong_delta,0,0,0,0,,,,,,
10408,barlong_hdromeo,0,0,0,0,,,,,,
10409,barlong_cpapa,0,0,0,0,,,,,,
10410,barlong_decho,0,0,0,0,,,,,,
10411,barlong_golf21,0,0,0,0,,,,,,
10412,barlong_mike1911,0,0,0,0,,,,,,
10413,barlong_papa320,0,0,0,0,,,,,,
10414,barlong_victor,0,0,0,0,,,,,,
10415,wireh_crossbow,0,0,0,0,,,,,,
10416,barmid,0,0,0,0,,,,,,
10417,barmid_falima,0,0,0,0,,,,,,
10418,barmid_scharlie,0,0,0,0,,,,,,
10419,barar_augolf,0,0,0,0,,,,,,
10420,barmid_papa90,0,0,0,0,,,,,,
10421,barmid_kilo121,0,0,0,0,,,,,,
10422,barmid_lima86,0,0,0,0,,,,,,
10423,barmid_mgolf34,0,0,0,0,,,,,,
10424,barmid_pkilo,0,0,0,0,,,,,,
10425,barmid_oscar12,0,0,0,0,,,,,,
10426,barmid_kilo98,0,0,0,0,,,,,,
10427,barmid_mike14,0,0,0,0,,,,,,
10428,barmid_sbeta,0,0,0,0,,,,,,
10429,barmid_alpha50,0,0,0,0,,,,,,
10430,barmid_delta,0,0,0,0,,,,,,
10431,barmid_hdromeo,0,0,0,0,,,,,,
10432,barmid_decho,0,0,0,0,,,,,,
10433,barmid_golf21,0,0,0,0,,,,,,
10434,barmid_mike1911,0,0,0,0,,,,,,
10435,barshort,0,0,0,0,,,,,,
10436,barsmg_akilo47,0,0,0,0,,,,,,
10437,barshort_asierra12,0,0,0,0,,,,,,
10438,barshort_falima,0,0,0,0,,,,,,
10439,barshort_falpha,0,0,0,0,,,,,,
10440,barshort_kilo433,0,0,0,0,,,,,,
10441,barshort_mcharlie,0,0,0,0,,,,,,
10442,barshort_scharlie,0,0,0,0,,,,,,
10443,barshort_papa90,0,0,0,0,,,,,,
10444,barshort_augolf,0,0,0,0,,,,,,
10445,barshort_beta,0,0,0,0,,,,,,
10446,barshort_kilo121,0,0,0,0,,,,,,
10447,barshort_mgolf34,0,0,0,0,,,,,,
10448,barshort_pkilo,0,0,0,0,,,,,,
10449,barshort_lima86,0,0,0,0,,,,,,
10450,barshort_charlie725,0,0,0,0,,,,,,
10451,barshort_oscar12,0,0,0,0,,,,,,
10452,barshort_romeo870,0,0,0,0,,,,,,
10453,barshort_kilo98,0,0,0,0,,,,,,
10454,barshort_mike14,0,0,0,0,,,,,,
10455,barshort_sbeta,0,0,0,0,,,,,,
10456,barshort_alpha50,0,0,0,0,,,,,,
10457,barshort_delta,0,0,0,0,,,,,,
10458,barshort_hdromeo,0,0,0,0,,,,,,
10459,barshort_cpapa,0,0,0,0,,,,,,
10460,barshort_decho,0,0,0,0,,,,,,
10461,barshort_golf21,0,0,0,0,,,,,,
10462,barshort_mike1911,0,0,0,0,,,,,,
10463,barcust,0,0,0,0,,,,,,
10464,barcust_akilo47,0,0,0,0,,,,,,
10465,barcust_asierra12,0,0,0,0,,,,,,
10466,barcust_falpha,0,0,0,0,,,,,,
10467,barsil_mcharlie,0,0,0,0,,,,,,
10468,barcust_mike4,0,0,0,0,,,,,,
10469,barcust_beta,0,0,0,0,,,,,,
10470,barsil_mpapa5,0,0,0,0,,,,,,
10471,barcust_papa90,0,0,0,0,,,,,,
10472,barcust_victor,0,0,0,0,,,,,,
10473,barcust_charlie725,0,0,0,0,,,,,,
10474,barcust_romeo870,0,0,0,0,,,,,,
10475,barcust_cpapa,0,0,0,0,,,,,,
10476,ventslide_papa320,0,0,0,0,,,,,,
10477,barcust2,0,0,0,0,,,,,,
10478,barcust2_mike4,0,0,0,0,,,,,,
10479,barrail_mpapa5,0,0,0,0,,,,,,
10480,barsil_victor,0,0,0,0,,,,,,
10481,triggripcust,0,0,0,0,,,,,,
10482,triggrip_decho,0,0,0,0,,,,,,
10483,triggripcust_falpha,0,0,0,0,,,,,,
10484,triggripcust_mike1911,0,0,0,0,,,,,,
10485,trigfan,0,0,0,0,,,,,,
10486,trigcust_decho,0,0,0,0,,,,,,
10487,trigcust_golf21,0,0,0,0,,,,,,
10488,trigcust_mike1911,0,0,0,0,,,,,,
10489,trigcust_papa320,0,0,0,0,,,,,,
10490,trighair,0,0,0,0,,,,,,
10491,melee,0,0,0,0,,,,,,
10492,tacknife,0,0,0,0,,,,,,
10493,bayonet,0,0,0,0,,,,,,
10494,bayonet_akilo47,0,0,0,0,,,,,,
10495,bayonetub_akilo47,0,0,0,0,,,,,,
10496,bayonet_falpha,0,0,0,0,,,,,,
10497,bayonet_kilo98,0,0,0,0,,,,,,
10498,bayonet_dpapa12,0,0,0,0,,,,,,
10499,brake,0,0,0,0,,,,,,
10500,brakesmg,0,0,0,0,,,,,,
10501,brakepstl,0,0,0,0,,,,,,
10502,brakesnpr,0,0,0,0,,,,,,
10503,brake_decho,0,0,0,0,,,,,,
10504,brake_mike1911,0,0,0,0,,,,,,
10505,brake_dpapa12,0,0,0,0,,,,,,
10506,brakeshtgn,0,0,0,0,,,,,,
10507,comp,0,0,0,0,,,,,,
10508,compsmg,0,0,0,0,,,,,,
10509,compsnpr,0,0,0,0,,,,,,
10510,choke,0,0,0,0,,,,,,
10511,choke_dpapa12,0,0,0,0,,,,,,
10512,choke_charlie725,0,0,0,0,,,,,,
10513,linearbrake,0,0,0,0,,,,,,
10514,linearbrakesnpr,0,0,0,0,,,,,,
10515,linearbrakesmg,0,0,0,0,,,,,,
10516,rack,0,0,0,0,,,,,,
10517,rack_sbeta,0,0,0,0,,,,,,
10518,rack_awhiskey,0,0,0,0,,,,,,
10519,rack_crossbow,0,0,0,0,,,,,,
10520,strap,0,0,0,0,,,,,,
10521,strap_mike14,0,0,0,0,,,,,,
10522,strap_kilo98,0,0,0,0,,,,,,
10523,strap_sbeta,0,0,0,0,,,,,,
10524,strap_alpha50,0,0,0,0,,,,,,
10525,strap_awhiskey,0,0,0,0,,,,,,
10526,strap_delta,0,0,0,0,,,,,,
10527,strap_hdromeo,0,0,0,0,,,,,,
10528,semi,0,0,0,0,,,,,,
10529,selectsemi,0,0,0,0,,,,,,
10530,semi_kilo121,0,0,0,0,,,,,,
10531,burst,0,0,0,0,,,,,,
10532,selectburst,0,0,0,0,,,,,,
10533,burst_mike4,0,0,0,0,,,,,,
10534,burst_golf21,0,0,0,0,,,,,,
10535,auto,0,0,0,0,,,,,,
10536,selectauto,0,0,0,0,,,,,,
10537,griprear,0,0,0,0,,,,,,
10538,griprear_lima86,0,0,0,0,,,,,,
10539,trig,0,0,0,0,,,,,,
10540,hairtrig_papa320,0,0,0,0,,,,,,
10541,done,0,0,0,0,,,,,,
10542,scope,0,0,0,0,,,,,,
10543,custscope_cpapa,0,0,0,0,,,,,,
10544,custscope_charlie725,0,0,0,0,,,,,,
10545,snprscope_mike14,0,0,0,0,,,,,,
10546,snprscope_kilo98,0,0,0,0,,,,,,
10547,snprscope_sbeta,0,0,0,0,,,,,,
10548,snprscope_alpha50,0,0,0,0,,,,,,
10549,snprscope_awhiskey,0,0,0,0,,,,,,
