23723212,attachment,steadyaim_ar_t9accurate01,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
32528811,attachment,steadyaim_ar_t9accurate02,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
30460604,attachment,stalker_ar_t9accurate01,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
30852025,attachment,stalker_ar_t9accurate02,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
20473926,attachment,sprintout_ar_t9accurate01,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
18388161,attachment,sprintout_ar_t9accurate02,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
27195781,attachment,mixstock_ar_t9accurate01,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
18786088,attachment,mixstock_ar_t9accurate02,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
19405375,attachment,barrel_ar_t9accurate01,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
20633860,attachment,barrel_ar_t9accurate02,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
24862863,attachment,heavy_ar_t9accurate01,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
24292859,attachment,heavy_ar_t9accurate02,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
20246996,attachment,mixbarrel_ar_t9accurate01,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
19525674,attachment,mixbarrel_ar_t9accurate02,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
22985961,attachment,extclip_ar_t9accurate01,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
32726733,attachment,extclip_ar_t9accurate02,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
29861296,attachment,fastreload_ar_t9accurate01,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
30732883,attachment,fastreload_ar_t9accurate02,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
31198540,attachment,mixclip_ar_t9accurate01,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
26863196,attachment,mixclip_ar_t9accurate02,t9,0,1,1,0,iw8_ar_t9accurate_attachment,
19437836,attachment,compensator_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
30899215,attachment,compensator_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
31812210,attachment,mixmuzzle_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
28591736,attachment,mixmuzzle_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
19376991,attachment,speedgrip_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
19066143,attachment,speedgrip_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
20952761,attachment,mixunder_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
29523917,attachment,mixunder_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
19810572,attachment,quickdraw_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
32832145,attachment,quickdraw_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
31710681,attachment,handle_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
20306554,attachment,handle_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
29525113,attachment,mixhandle_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
20438229,attachment,mixhandle_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
23505119,attachment,mixbody_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
30203145,attachment,mixbody_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
26373054,attachment,mixstock_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
31686778,attachment,mixstock_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
31977328,attachment,barrel_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
18664090,attachment,barrel_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
28209328,attachment,heavy_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
26667540,attachment,heavy_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
22418907,attachment,mixbarrel_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
31776344,attachment,mixbarrel_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
28962634,attachment,mixclip_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
25018431,attachment,mixclip_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
29442197,attachment,compensator_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
25540242,attachment,compensator_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
29704064,attachment,mixmuzzle_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
20156212,attachment,mixmuzzle_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
21421769,attachment,speedgrip_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
23455771,attachment,speedgrip_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
29539203,attachment,mixunder_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
33517912,attachment,mixunder_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
26131009,attachment,quickdraw_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
29185851,attachment,quickdraw_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
28007557,attachment,handle_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
27085566,attachment,handle_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
28886605,attachment,mixhandle_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
24769638,attachment,mixhandle_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
22753321,attachment,mixbody_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
21847381,attachment,mixbody_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
19254390,attachment,mixstock_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
21858000,attachment,mixstock_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
33210819,attachment,barrel_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
20587990,attachment,barrel_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
20108486,attachment,heavy_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
21721879,attachment,heavy_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
32221646,attachment,mixbarrel_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
19580436,attachment,mixbarrel_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
27154166,attachment,mixclip_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
25112382,attachment,mixclip_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
31757234,attachment,verticalgrip_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
29952215,attachment,verticalgrip_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
32192380,attachment,cheekrest_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
30798246,attachment,cheekrest_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
28493627,attachment,minimalstock_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
24664664,attachment,minimalstock_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
33175939,attachment,extendedmag_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
23942523,attachment,extendedmag_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
24831257,attachment,fastmag_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
23686501,attachment,fastmag_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
29994863,attachment,suppressor_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
32459012,attachment,suppressor_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
21164523,attachment,flashlight_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
28839107,attachment,flashlight_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
19001764,attachment,laser_ar_t9damage01,t9,0,1,1,0,iw8_ar_t9damage_attachment,
25295035,attachment,laser_ar_t9damage02,t9,0,1,1,0,iw8_ar_t9damage_attachment,
26900976,attachment,verticalgrip_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
29612153,attachment,verticalgrip_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
31673617,attachment,cheekrest_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
20355444,attachment,cheekrest_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
20558718,attachment,minimalstock_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
18466974,attachment,minimalstock_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
25162398,attachment,extendedmag_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
28894230,attachment,extendedmag_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
32975186,attachment,fastmag_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
30389364,attachment,fastmag_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
25028802,attachment,suppressor_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
29209588,attachment,suppressor_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
19576490,attachment,flashlight_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
29137779,attachment,flashlight_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
25379104,attachment,laser_ar_t9standard01,t9,0,1,1,0,iw8_ar_t9standard_attachment,
29124303,attachment,laser_ar_t9standard02,t9,0,1,1,0,iw8_ar_t9standard_attachment,
22289516,attachment,handle_pi_t9burst01,t9,0,1,1,0,iw8_pi_t9burst_attachment,
26691267,attachment,handle_pi_t9burst02,t9,0,1,1,0,iw8_pi_t9burst_attachment,
32161639,attachment,quickdraw_pi_t9burst01,t9,0,1,1,0,iw8_pi_t9burst_attachment,
25438677,attachment,quickdraw_pi_t9burst02,t9,0,1,1,0,iw8_pi_t9burst_attachment,
33141227,attachment,mixhandle_pi_t9burst01,t9,0,1,1,0,iw8_pi_t9burst_attachment,
24789323,attachment,mixhandle_pi_t9burst02,t9,0,1,1,0,iw8_pi_t9burst_attachment,
18675923,attachment,barrel_pi_t9burst01,t9,0,1,1,0,iw8_pi_t9burst_attachment,
30558760,attachment,barrel_pi_t9burst02,t9,0,1,1,0,iw8_pi_t9burst_attachment,
20267904,attachment,heavy_pi_t9burst01,t9,0,1,1,0,iw8_pi_t9burst_attachment,
20026453,attachment,heavy_pi_t9burst02,t9,0,1,1,0,iw8_pi_t9burst_attachment,
21635728,attachment,mixbarrel_pi_t9burst01,t9,0,1,1,0,iw8_pi_t9burst_attachment,
23801593,attachment,mixbarrel_pi_t9burst02,t9,0,1,1,0,iw8_pi_t9burst_attachment,
29490897,attachment,extendedmag_pi_t9burst01,t9,0,1,1,0,iw8_pi_t9burst_attachment,
21289169,attachment,extendedmag_pi_t9burst02,t9,0,1,1,0,iw8_pi_t9burst_attachment,
28078274,attachment,fastmag_pi_t9burst01,t9,0,1,1,0,iw8_pi_t9burst_attachment,
31486814,attachment,fastmag_pi_t9burst02,t9,0,1,1,0,iw8_pi_t9burst_attachment,
32170720,attachment,mixclip_pi_t9burst01,t9,0,1,1,0,iw8_pi_t9burst_attachment,
27518652,attachment,mixclip_pi_t9burst02,t9,0,1,1,0,iw8_pi_t9burst_attachment,
32047665,attachment,suppressor_pi_t9burst01,t9,0,1,1,0,iw8_pi_t9burst_attachment,
27895631,attachment,suppressor_pi_t9burst02,t9,0,1,1,0,iw8_pi_t9burst_attachment,
26619503,attachment,mixmuzzle_pi_t9burst01,t9,0,1,1,0,iw8_pi_t9burst_attachment,
32604735,attachment,mixmuzzle_pi_t9burst02,t9,0,1,1,0,iw8_pi_t9burst_attachment,
25072542,attachment,compensator_pi_t9burst01,t9,0,1,1,0,iw8_pi_t9burst_attachment,
32914016,attachment,compensator_pi_t9burst02,t9,0,1,1,0,iw8_pi_t9burst_attachment,
23985251,attachment,flashlight_pi_t9burst01,t9,0,1,1,0,iw8_pi_t9burst_attachment,
27977819,attachment,flashlight_pi_t9burst02,t9,0,1,1,0,iw8_pi_t9burst_attachment,
19110279,attachment,mixbody_pi_t9burst01,t9,0,1,1,0,iw8_pi_t9burst_attachment,
22486830,attachment,mixbody_pi_t9burst02,t9,0,1,1,0,iw8_pi_t9burst_attachment,
23527282,attachment,handle_pi_t9semiauto01,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
22880324,attachment,handle_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
20918859,attachment,quickdraw_pi_t9semiauto01,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
18800312,attachment,quickdraw_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
21807106,attachment,mixhandle_pi_t9semiauto01,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
18759802,attachment,mixhandle_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
20176805,attachment,barrel_pi_t9semiauto01,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
19123036,attachment,barrel_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
26395239,attachment,heavy_pi_t9semiauto01,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
21108812,attachment,heavy_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
28808539,attachment,mixbarrel_pi_t9semiauto01,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
32196825,attachment,mixbarrel_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
19695995,attachment,extclip_pi_t9semiauto01,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
28540799,attachment,extclip_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
25667632,attachment,fastreload_pi_t9semiauto01,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
20896580,attachment,fastreload_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
29595534,attachment,mixclip_pi_t9semiauto01,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
19580956,attachment,mixclip_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
32624960,attachment,suppressor_pi_t9semiauto01,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
21294262,attachment,suppressor_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
22568192,attachment,mixmuzzle_pi_t9semiauto01,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
31186540,attachment,mixmuzzle_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
32030983,attachment,compensator_pi_t9semiauto01,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
22358690,attachment,compensator_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
29992491,attachment,light_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
22399401,attachment,steadyaim_pi_t9semiauto01,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
30912737,attachment,steadyaim_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
18491348,attachment,mixbody_pi_t9semiauto01,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
28954885,attachment,mixbody_pi_t9semiauto02,t9,0,1,1,0,iw8_pi_t9semiauto_attachment,
25389655,attachment,handle_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
33485015,attachment,handle_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
28238681,attachment,quickdraw_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
32935948,attachment,quickdraw_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
22058501,attachment,mixhandle_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
19685652,attachment,mixhandle_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
18708619,attachment,barrel_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
28261340,attachment,barrel_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
18189181,attachment,heavy_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
28956151,attachment,heavy_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
22763318,attachment,mixbarrel_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
29370632,attachment,mixbarrel_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
25772210,attachment,stalker_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
22913180,attachment,stalker_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
33436116,attachment,sprintout_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
22065113,attachment,sprintout_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
30693677,attachment,mixstock_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
30372311,attachment,mixstock_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
28676700,attachment,extclip_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
29683688,attachment,extclip_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
33422339,attachment,suppressor_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
25914895,attachment,suppressor_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
24151115,attachment,mixmuzzle_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
23988369,attachment,mixmuzzle_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
31711507,attachment,compensator_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
31613154,attachment,compensator_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
23051157,attachment,light_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
26225985,attachment,light_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
25454000,attachment,steadyaim_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
31878159,attachment,steadyaim_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
30090947,attachment,mixbody_sh_t9pump01,t9,0,1,1,0,iw8_sh_t9pump_attachment,
28863382,attachment,mixbody_sh_t9pump02,t9,0,1,1,0,iw8_sh_t9pump_attachment,
20824376,attachment,handle_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
24739937,attachment,handle_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
21899210,attachment,quickdraw_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
23692788,attachment,quickdraw_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
27973329,attachment,mixhandle_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
20995461,attachment,mixhandle_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
23905237,attachment,barrel_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
23924663,attachment,barrel_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
27429507,attachment,heavy_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
18429582,attachment,heavy_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
21852886,attachment,mixbarrel_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
29313135,attachment,mixbarrel_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
31894552,attachment,stalker_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
32413515,attachment,stalker_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
23770779,attachment,sprintout_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
21628617,attachment,sprintout_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
21848018,attachment,mixstock_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
23535890,attachment,mixstock_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
20608999,attachment,extclip_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
33441544,attachment,extclip_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
32655051,attachment,suppressor_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
30342923,attachment,suppressor_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
20201255,attachment,mixmuzzle_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
30864061,attachment,mixmuzzle_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
21498063,attachment,compensator_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
28049656,attachment,compensator_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
18543353,attachment,light_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
28338849,attachment,light_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
23176892,attachment,steadyaim_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
21017228,attachment,steadyaim_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
24084971,attachment,mixbody_sh_t9semiauto01,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
18385885,attachment,mixbody_sh_t9semiauto02,t9,0,1,1,0,iw8_sh_t9semiauto_attachment,
19219629,attachment,grip_sm_t9handling01,t9,0,1,1,0,iw8_sm_t9handling_attachment,
24547429,attachment,grip_sm_t9handling02,t9,0,1,1,0,iw8_sm_t9handling_attachment,
20505156,attachment,speedgrip_sm_t9handling01,t9,0,1,1,0,iw8_sm_t9handling_attachment,
30727211,attachment,speedgrip_sm_t9handling02,t9,0,1,1,0,iw8_sm_t9handling_attachment,
32249969,attachment,mixunder_sm_t9handling01,t9,0,1,1,0,iw8_sm_t9handling_attachment,
19487677,attachment,mixunder_sm_t9handling02,t9,0,1,1,0,iw8_sm_t9handling_attachment,
30451275,attachment,handle_sm_t9handling01,t9,0,1,1,0,iw8_sm_t9handling_attachment,
30984952,attachment,handle_sm_t9handling02,t9,0,1,1,0,iw8_sm_t9handling_attachment,
